107,57,0.0000,3
107,65,0.0000,2
107,48,2.0700,3
107,9,2.5500,2
107,103,0.0000,3
107,81,3.2500,2
107,39,6.0900,3
107,26,4.9100,2
107,106,0.0000,3
107,121,7.3700,3
107,89,4.1000,3
107,33,3.6000,3
107,100,2.9200,3
107,14,3.2900,2
107,61,0.0000,2
107,91,0.0000,3
107,68,1.5700,3
107,78,0.0000,2
107,99,0.0000,3
107,116,0.0000,3
107,75,0.0000,2
107,125,7.2000,2
107,24,4.2900,2
107,15,5.2000,3
107,96,5.3200,3
107,127,5.6900,3
107,74,4.8400,2
107,125,4.4100,3
259,8,-9.7200,1
259,54,0.0000,1
110,8,-10.0000,1
110,54,3.3300,1
110,84,1.8700,3
110,21,3.1700,3
110,83,-2.9700,3
110,107,9.6300,3
110,36,4.1100,3
110,37,4.5900,3
110,18,10.0000,3
112,8,8.2300,1
112,54,-8.7200,1
112,84,7.4500,3
112,21,-6.8100,3
113,8,0.0000,1
113,54,0.0000,1
113,84,0.0000,3
113,21,0.0000,3
113,105,0.0000,3
113,93,0.0000,3
113,86,0.0000,3
113,35,0.0000,3
113,132,0.0000,2
113,136,0.0000,2
113,135,0.0000,2
113,18,0.0000,3
113,97,0.0000,3
113,129,-0.1000,2
113,39,0.7900,3
113,85,2.4600,3
113,104,0.0000,3
113,99,1.6500,3
113,22,0.0000,3
113,75,0.0000,2
113,110,0.0000,3
113,133,0.0000,2
113,50,0.0000,3
113,134,0.0000,2
113,130,0.0000,2
113,131,0.0000,2
113,45,0.0000,3
113,36,0.0000,3
113,34,0.0000,3
113,48,0.0000,3
113,62,0.0000,2
113,9,0.0000,2
113,116,0.0000,3
113,41,0.0000,2
113,91,0.0000,3
113,88,0.0000,2
113,68,2.7800,3
113,106,3.2700,3
113,120,2.7000,3
113,9,7.2600,3
113,82,5.9100,2
113,103,0.0000,3
113,14,6.9700,3
113,78,8.7600,3
113,1,9.0400,2
113,63,6.6100,3
113,61,8.9200,3
113,79,8.4800,2
113,65,8.9200,2
113,47,8.9200,3
113,3,8.8800,2
113,10,9.6500,3
113,20,9.2500,3
113,75,8.9600,3
113,81,9.0000,3
113,83,8.5200,2
113,13,8.9600,3
113,118,8.4300,3
113,24,8.7600,2
113,109,9.4100,3
113,15,8.9200,2
113,19,9.4500,2
113,6,8.2700,3
113,42,9.1700,3
113,82,9.2500,3
113,123,8.9200,2
113,12,9.2900,2
113,17,9.2100,3
113,76,8.6800,2
113,65,8.8400,3
113,62,8.9200,3
113,60,0.0000,3
114,8,-8.2500,1
114,54,8.2100,1
114,21,6.7100,3
114,84,3.9800,3
114,107,-3.9800,3
114,35,-3.1700,3
114,105,3.7000,3
114,86,4.1900,3
115,8,-7.0700,1
115,54,6.9500,1
115,21,6.7900,3
115,84,7.2400,3
115,107,6.2200,3
115,36,6.4600,3
115,51,6.7900,3
115,95,7.3200,3
115,131,7.0300,2
115,132,6.7900,2
115,112,5.5300,3
115,50,5.8500,3
116,8,7.4000,1
116,54,-7.8000,1
116,84,7.2400,3
117,8,-6.7900,1
117,54,6.7500,1
118,8,-10.0000,1
118,54,10.0000,1
120,8,10.0000,1
120,54,-10.0000,1
121,8,-10.0000,1
121,54,10.0000,1
121,107,0.0000,3
121,21,0.0000,3
121,36,0.0000,3
121,84,0.0000,3
121,51,0.0000,3
121,35,0.0000,3
122,8,-7.4000,1
122,54,7.3200,1
123,8,7.6000,1
123,54,-7.6400,1
123,84,0.0000,3
123,21,0.0000,3
124,8,-0.5300,1
124,54,-5.0800,1
124,21,-1.1800,3
124,84,1.0200,3
124,105,-2.8900,3
124,22,1.1800,3
124,91,-4.6300,3
125,8,0.0000,1
125,54,0.0000,1
125,84,0.0000,3
125,21,0.0000,3
125,105,0.0000,3
126,8,-3.6000,1
126,54,4.1600,1
126,83,2.1100,3
126,16,4.8400,3
126,50,0.0000,3
126,44,4.2900,3
126,85,-4.4100,3
126,84,0.0000,3
126,36,5.5300,2
126,136,8.5100,2
126,18,0.0000,3
126,21,-3.9100,3
126,35,4.2200,3
126,22,6.2100,3
126,97,2.9200,3
126,133,-3.6600,2
126,131,4.3500,2
126,132,3.9100,2
128,8,3.2900,1
128,54,0.0000,1
127,8,0.0000,1
129,8,10.0000,1
129,54,0.0000,1
129,84,9.4900,3
129,21,8.7600,3
130,8,0.0000,1
130,54,0.0000,1
130,84,0.0000,3
130,21,7.7300,3
130,105,0.0000,3
130,93,0.0000,3
130,86,0.0000,3
130,35,0.0000,3
130,18,0.0000,3
130,97,0.0000,3
130,67,0.0000,2
130,39,0.0000,3
130,85,0.0000,3
130,67,0.0000,3
159,8,-5.9700,1
159,54,0.0000,1
133,8,-2.8300,1
133,54,-6.1200,1
133,84,-5.8300,3
133,105,-7.7400,3
133,21,-7.2200,3
133,22,-6.4400,3
133,2,4.8600,3
133,69,-3.6800,3
133,74,-3.8000,3
133,133,-4.4500,2
133,3,-3.3500,3
133,129,-3.8000,2
133,7,-4.8200,3
133,110,-4.6100,3
133,43,-2.5800,3
133,130,-6.1600,2
133,71,0.0000,3
133,123,2.7000,3
133,24,0.0000,3
133,15,-1.9300,2
133,64,-1.4400,3
133,113,-2.4200,3
133,15,-6.9700,3
133,86,-3.4800,3
133,68,-3.7600,3
133,66,-3.9200,3
133,104,-3.4800,3
133,132,-2.9500,2
133,4,4.2100,3
133,5,1.3600,3
133,61,-1.8100,3
133,103,-2.4200,3
133,1,0.0000,3
133,59,-1.4800,3
133,63,-1.2000,3
133,67,-2.8700,3
133,134,-3.6000,2
133,136,-6.8100,2
133,9,-6.9700,3
133,135,-5.5900,2
133,11,-5.9100,3
133,97,-4.2100,3
133,131,2.5000,2
133,52,-2.8700,3
133,77,-3.2700,3
133,17,-3.8400,2
133,96,-4.1700,3
133,14,-3.5600,3
133,49,0.6700,2
133,46,-4.2900,3
133,125,1.5200,2
133,80,-3.6000,3
133,23,-5.5500,3
133,124,-2.1700,2
133,127,-2.7000,3
133,115,-3.0300,3
133,72,-4.1300,3
133,25,-3.8800,3
133,41,-3.8800,2
133,122,-3.0300,3
133,35,-4.0400,3
133,92,-3.2700,3
133,47,-3.2700,3
133,18,-3.6800,3
133,114,-4.4100,2
133,108,-4.2900,3
133,42,-3.6400,2
133,28,-3.6800,2
133,120,-3.8000,3
133,26,-2.8700,3
133,125,-5.5900,3
133,41,-4.7400,3
133,116,4.4500,3
133,99,2.2600,3
133,48,-1.8900,3
133,98,-2.4600,2
133,32,0.0000,2
133,75,0.0000,2
133,91,0.0000,3
133,39,-2.8300,3
133,12,2.1700,2
133,106,-1.4400,3
133,93,-1.8900,2
133,83,1.5200,3
133,128,4.2500,3
133,34,-5.7500,3
133,44,-3.6400,3
133,112,-3.1100,3
133,85,5.6700,3
133,37,-4.6100,2
133,51,-4.9400,3
133,107,-3.2700,3
133,95,-2.0100,3
133,50,-4.5700,3
133,124,-5.9100,3
133,55,6.7300,3
133,78,-3.4800,2
133,101,5.7900,3
133,89,-4.9800,2
133,29,-3.4800,3
133,36,-4.9800,2
133,56,-4.8200,3
133,27,6.4400,3
133,102,-6.3600,3
133,119,-5.3000,3
133,13,-6.0800,3
133,109,-5.1800,2
133,117,9.0400,3
133,98,-7.0100,3
133,70,-4.9800,3
133,88,-5.4300,3
133,118,9.5300,2
133,33,-6.0800,2
133,20,-6.4000,3
133,76,-5.1400,2
133,82,-5.5500,3
133,79,-5.6300,3
133,38,-4.6500,3
133,53,9.4900,3
133,42,-4.7800,3
133,65,9.2900,3
133,16,3.6400,2
133,118,6.2800,3
133,58,-6.7700,2
133,81,1.4400,2
133,17,-6.4000,3
133,19,-5.8700,2
133,31,-6.3600,2
133,60,-5.7900,2
141,8,7.5800,1
141,54,-8.8000,1
134,8,-6.9700,1
134,54,-5.0500,1
135,8,0.2000,1
135,54,-9.1500,1
135,21,-9.1500,3
136,8,-6.5000,1
136,54,1.2400,1
136,84,0.7500,3
137,8,-5.2800,1
137,54,4.6300,1
138,8,3.9000,1
138,54,5.3900,1
138,69,-4.0400,3
139,8,9.7900,1
139,54,10.0000,1
139,107,0.0000,3
139,84,9.5000,3
139,21,7.0200,3
139,105,6.1000,3
139,86,0.0000,3
139,35,10.0000,3
139,116,0.0000,3
139,36,7.5200,3
139,69,9.7200,3
139,18,10.0000,3
139,87,0.0000,3
139,9,4.7500,3
139,48,4.0400,3
139,134,4.2600,2
140,8,4.4000,1
140,54,8.1600,1
140,107,0.0000,3
140,21,2.8400,3
140,105,4.5400,3
140,84,4.4700,3
140,86,-3.1200,3
140,36,5.3200,3
140,69,3.6200,3
140,35,2.2700,3
140,87,-3.4800,3
140,22,1.9900,3
140,110,2.1300,3
140,127,-8.0100,3
140,94,-8.5100,2
140,9,2.2700,3
140,97,0.7100,3
140,103,2.3400,3
140,47,2.8400,3
140,48,-2.1300,3
140,14,-3.3300,3
140,91,1.9100,2
140,129,2.7000,2
140,85,0.0000,3
140,42,-1.5600,3
140,62,0.0000,3
140,75,-3.5500,3
140,63,0.0000,3
140,50,0.0000,3
140,134,6.6700,2
142,8,6.7100,1
142,54,8.3100,1
142,107,9.0000,3
144,8,6.4400,1
144,54,0.0000,1
144,84,-3.1100,3
144,86,-4.9400,3
144,69,-4.4500,3
144,21,-3.3900,3
144,116,1.0000,3
144,97,-3.1500,3
144,59,-3.2300,3
144,110,-5.8300,3
144,105,4.9800,3
144,35,2.5800,3
144,48,-6.4400,3
144,50,2.3000,3
144,85,-5.7900,3
144,7,-7.8700,3
144,43,6.5200,3
144,66,2.0100,3
144,62,-2.1700,3
144,6,-2.8700,3
144,75,0.7900,3
144,10,-7.5400,3
144,71,4.5700,3
144,23,0.0000,2
144,74,0.0000,3
144,115,0.0000,3
144,96,-2.7800,3
144,64,-3.0300,3
145,8,0.0000,1
146,8,-8.4400,1
184,8,7.4400,1
184,54,8.3300,1
147,8,4.4500,1
147,54,4.3700,1
147,84,4.7600,3
147,21,2.9300,3
147,69,4.0200,3
147,18,3.9400,3
147,36,3.5800,3
147,50,-9.9200,3
147,105,-3.9000,3
147,35,5.4900,3
147,116,-2.0900,3
147,110,1.7700,3
147,22,-1.8900,3
147,132,3.2700,2
147,103,0.0000,3
148,8,4.2100,1
148,54,-6.0300,1
148,84,2.2800,3
148,21,-8.2700,3
148,86,-1.9500,3
148,116,5.2300,3
148,22,2.5000,3
148,97,-7.6600,3
148,133,3.1100,2
148,18,6.8100,2
148,95,1.7900,3
148,136,3.7200,2
148,30,-8.1500,2
148,121,-3.5400,3
148,91,-5.3800,3
148,104,-4.4100,3
149,8,-4.0000,1
149,54,-5.4700,1
149,84,-4.3300,3
149,21,-4.2900,3
149,105,-4.5700,3
149,22,-4.5700,3
149,86,-5.6300,3
149,69,4.4100,3
149,104,-6.3600,3
149,2,7.3400,3
149,23,4.0400,2
149,77,3.8800,3
149,130,-7.0100,2
149,18,-3.8000,3
149,36,-4.0000,3
149,45,-3.9600,3
149,74,-5.2200,3
149,3,-4.4500,3
149,68,-5.7500,3
149,133,-3.7600,2
149,46,-2.8700,3
149,80,-4.1300,3
149,131,3.1900,2
149,23,-4.9400,3
149,7,-6.0000,3
149,110,-4.0000,3
149,136,-4.5700,2
149,43,-4.7000,3
149,19,-4.4900,3
149,4,-5.9100,3
149,61,-3.1500,3
149,129,-4.0000,2
149,71,-7.3400,3
149,40,-5.4700,3
149,5,-4.0400,3
149,1,-5.4700,3
149,134,-5.7900,2
149,135,-4.8600,2
149,103,-5.3000,3
149,66,-5.6300,3
149,97,-4.5300,3
149,132,-6.0400,2
149,83,4.2100,3
150,8,3.1700,1
150,54,0.1600,1
150,84,0.0000,3
151,8,10.0000,1
151,54,10.0000,1
152,8,-3.8200,1
152,54,-9.5100,1
152,21,-10.0000,3
153,8,8.1100,1
153,54,-4.7800,1
153,84,9.0200,3
154,8,8.5200,1
154,54,7.7000,1
154,84,-7.9700,3
155,8,6.5000,1
155,54,7.6600,1
155,84,8.6800,3
155,21,-8.3500,3
156,8,2.9300,1
156,54,-2.0300,1
156,84,4.1500,3
156,21,2.7600,3
156,105,1.5000,3
157,8,8.6000,1
157,54,-6.7300,1
157,84,8.3700,3
157,21,-8.2100,3
157,86,7.2600,3
157,105,-8.6800,3
180,8,0.0000,1
180,54,0.0000,1
158,8,7.0500,1
158,54,8.2300,1
162,8,0.0000,1
165,8,10.0000,1
167,8,0.0000,1
170,8,4.5400,1
172,8,0.0000,1
176,8,10.0000,1
179,8,2.3400,1
182,8,1.0600,1
182,54,7.9300,1
182,107,7.7000,3
182,36,7.5000,3
182,69,7.2400,3
182,87,7.2800,3
182,85,7.5000,3
182,50,7.2800,3
185,8,9.7600,1
186,8,7.3900,1
186,54,0.0000,1
186,84,6.6800,3
186,21,6.9100,3
186,105,8.8700,3
186,86,6.6800,3
186,116,7.0900,3
187,8,4.2300,1
187,54,7.7200,1
187,107,2.5200,3
187,21,-3.2500,3
187,36,0.0000,3
187,105,4.6700,3
187,86,5.8100,3
187,35,-3.9400,3
187,69,-6.7100,3
187,130,-3.8200,2
187,132,-4.5900,2
187,110,-4.1100,3
187,84,-4.0200,3
187,109,-4.1900,2
187,127,2.6800,3
187,76,2.1500,3
188,8,3.2900,1
188,54,3.4100,1
188,84,6.9300,3
188,21,-1.8700,3
188,69,-2.0100,3
188,105,0.8700,3
188,35,1.1000,3
188,86,0.0000,3
188,133,2.4000,2
188,116,4.4300,3
188,22,-1.8700,3
188,110,5.6100,3
188,103,0.0000,3
188,9,2.9700,3
188,131,0.0000,2
188,47,0.0000,3
188,104,0.0000,2
188,130,0.0000,2
188,135,0.0000,2
188,136,0.0000,2
188,127,0.0000,3
188,63,0.0000,3
188,97,0.0000,3
188,59,0.0000,3
188,36,0.0000,3
188,14,0.0000,3
188,76,0.0000,3
188,48,0.0000,3
188,53,0.0000,3
188,66,0.0000,3
188,50,0.0000,3
188,15,0.0000,3
188,129,0.0000,2
188,10,0.0000,3
188,99,0.0000,3
188,134,0.0000,2
188,67,0.0000,3
188,61,0.0000,3
188,42,0.0000,3
188,68,0.0000,3
188,132,0.0000,2
188,60,0.0000,2
188,123,0.0000,3
188,7,0.0000,3
188,44,0.0000,3
188,62,0.0000,3
188,75,0.0000,3
188,81,0.0000,3
188,6,0.0000,3
188,39,0.0000,2
188,118,0.0000,3
188,43,0.0000,3
188,11,0.0000,3
188,17,0.0000,3
188,109,0.0000,3
188,82,0.0000,3
188,20,0.0000,3
271,8,0.0000,1
271,54,7.3000,1
271,107,0.0000,3
189,8,0.0000,1
189,54,4.1800,1
189,69,5.8900,3
189,18,0.0000,3
189,44,7.0900,3
189,83,4.1800,3
189,50,5.1100,3
189,36,2.1300,3
189,107,3.1200,3
189,131,-9.4300,2
189,93,9.3600,3
189,34,6.7400,3
189,136,3.1900,2
189,47,0.0000,2
189,129,-2.4800,2
189,88,5.1100,2
189,16,3.6200,3
189,86,-3.9000,2
189,87,3.3300,3
189,51,-2.9800,3
189,132,0.0000,2
189,85,2.6200,3
189,21,0.0000,3
189,135,-3.6200,2
189,112,-1.2800,3
189,84,1.9100,3
189,127,-2.3400,2
189,35,-4.1800,3
189,9,-1.9100,3
189,134,-3.7600,2
189,123,-3.6900,3
189,86,0.0000,3
189,22,-1.9900,3
189,37,0.0000,3
193,8,-2.6000,1
193,54,0.8900,1
193,84,1.4200,3
193,21,1.2200,3
193,69,3.2900,3
193,34,-2.4000,3
193,105,-0.6900,3
193,50,0.8900,3
193,93,-6.3000,3
193,97,-10.0000,3
193,86,-6.0600,3
193,76,-4.0700,3
193,110,-4.0700,3
193,62,0.9800,3
193,11,-10.0000,3
193,44,3.7800,3
193,133,-2.9700,2
193,136,-3.2500,2
193,135,1.5400,2
193,134,-4.5100,2
193,46,-4.0200,2
193,132,2.6000,2
193,16,0.0000,3
193,7,-10.0000,3
193,71,-10.0000,2
193,83,7.0300,3
190,8,0.0000,1
190,54,6.4400,1
190,69,-4.4500,3
190,21,-4.3700,3
190,105,-5.2200,3
190,35,3.4800,3
190,22,0.0000,3
190,18,4.6100,3
190,44,-4.9000,3
190,97,-6.5200,3
190,110,-6.2400,3
190,64,0.0000,3
190,133,0.0000,2
190,130,0.0000,2
190,134,0.0000,2
195,8,-2.6400,1
195,54,8.9400,1
195,36,8.9800,3
191,8,1.0400,1
191,54,5.5100,1
191,69,2.9500,3
191,18,6.1200,3
191,44,-2.1300,3
191,21,3.3100,3
191,84,0.3900,3
191,83,1.9300,3
191,50,2.3400,3
191,105,2.7400,3
191,86,2.5800,3
191,101,1.5700,2
191,132,-5.4700,2
191,35,-2.9900,3
191,15,2.0500,2
191,36,4.4900,3
191,107,2.7800,3
191,134,-4.4900,2
191,110,3.3900,3
191,53,1.2000,2
191,129,-6.4800,2
191,13,-4.0900,2
191,9,3.8000,3
191,47,2.6600,3
191,103,1.9700,3
191,14,1.2000,3
191,67,1.7700,3
191,135,0.0000,2
191,78,-0.7500,3
191,93,1.7700,3
191,136,-1.7300,2
191,34,-0.6700,3
191,16,3.8000,3
191,87,4.0400,3
191,51,1.6500,3
191,85,5.6700,3
191,112,4.4100,3
191,37,-4.8200,3
191,131,-4.8600,2
191,111,0.4300,2
191,130,1.0800,2
191,133,1.7700,2
191,10,-4.7000,2
191,128,2.5400,3
191,104,4.3300,3
191,95,1.0000,3
192,8,-3.7700,1
192,54,-3.3500,1
192,84,3.1800,3
192,21,-2.2800,3
192,105,2.3400,3
192,86,-2.5800,3
192,69,-1.1000,3
192,22,-2.8200,3
192,114,-3.2900,2
192,132,-2.7600,2
192,104,-3.5300,3
192,68,-2.2800,3
192,129,-3.5300,2
192,106,-3.2300,2
192,2,0.0000,3
192,74,-3.5300,3
192,3,-2.9400,3
192,77,-2.6400,3
215,8,3.2100,1
215,54,-3.2100,1
215,21,3.7800,3
215,84,-2.7200,3
215,105,4.9000,3
215,86,-6.1800,3
215,35,-4.6700,3
215,69,5.8500,3
215,36,-2.5400,3
215,87,-3.4600,2
215,134,4.5500,2
215,70,-1.4600,3
215,132,1.8700,2
215,65,-8.2100,2
215,129,-2.2400,2
215,110,-4.9200,3
215,71,-4.3900,3
215,48,-6.1800,3
215,136,-5.4500,2
194,8,-3.3500,1
194,54,2.2800,1
194,84,5.3700,3
194,21,-10.0000,3
194,95,4.5400,3
194,36,4.8400,3
196,8,1.1200,1
196,54,5.9100,1
196,69,1.2000,3
196,18,0.1000,3
196,21,-1.4800,3
196,44,-1.3200,3
196,105,-2.2200,3
196,35,-4.5300,3
196,84,2.0100,3
196,110,0.0000,3
196,129,-3.3500,2
196,112,-2.3000,2
196,132,-6.0800,2
196,64,2.5400,3
196,15,0.0000,3
196,86,-3.8400,3
196,134,7.3000,2
196,9,-2.8700,3
196,123,-4.0400,3
196,135,-10.0000,2
196,22,0.0600,3
196,10,-10.0000,3
196,50,1.0400,3
196,47,6.4000,3
196,136,1.6900,2
196,103,1.2800,3
196,133,2.3400,2
196,14,-5.3900,3
196,97,-10.0000,3
196,76,-0.6300,3
196,127,-2.5000,3
196,67,-0.7100,3
196,7,-6.0400,3
196,36,0.0000,3
196,78,-3.9200,3
196,61,-4.1300,3
196,107,3.6400,3
196,93,3.5600,3
196,34,1.6100,3
196,16,1.9700,3
196,101,-10.0000,2
196,130,0.0000,2
196,131,-3.6800,2
196,87,2.2600,3
196,51,-2.5800,3
196,85,2.0500,3
196,112,1.3200,3
196,37,5.5100,3
196,81,-1.7300,2
196,128,-1.4400,3
197,8,-4.4000,1
197,54,1.8400,1
198,8,-7.4500,1
198,54,6.1000,1
198,21,-2.6200,3
198,107,-4.7500,3
198,35,-5.4600,3
198,84,-6.5200,3
198,105,4.8200,3
198,86,3.6900,3
198,130,8.7200,2
198,134,2.8400,2
198,110,10.0000,3
198,103,10.0000,3
198,37,4.2600,2
198,9,-2.1300,3
198,47,2.5500,3
198,67,-3.2600,3
198,78,1.2100,3
198,51,-2.7000,3
198,76,4.3300,3
198,127,-6.5200,3
198,97,4.1100,3
198,22,2.4100,3
198,14,5.4600,3
198,106,4.7500,3
198,135,4.1100,2
198,39,4.3300,3
198,99,10.0000,3
198,132,10.0000,2
198,48,-5.1100,3
198,68,-5.4600,3
198,91,-4.9600,3
198,95,4.6800,3
198,112,-3.6200,3
198,53,-4.1800,3
198,100,5.1800,2
198,88,-4.8200,2
198,87,2.9800,3
198,131,5.1100,2
198,133,-5.6000,2
198,18,3.9000,3
198,136,-7.9400,2
198,129,-8.0100,2
198,93,5.6000,3
198,89,-5.1100,2
198,42,-5.1100,2
198,126,1.4200,3
198,16,3.6900,3
198,34,10.0000,3
198,83,-4.0400,3
198,90,3.3300,3
198,104,3.4000,3
198,73,-6.3800,3
198,85,-10.0000,3
198,63,-7.0900,3
198,61,2.4100,3
198,116,-5.6000,3
198,120,-8.2300,3
198,96,-7.1600,3
198,3,-7.4500,3
198,115,-8.5800,2
198,13,-7.2300,3
198,23,2.3400,3
198,124,-9.2200,3
198,2,-10.0000,3
198,101,-5.3200,3
198,7,-4.6800,3
198,125,1.7700,2
198,89,0.0000,3
198,128,10.0000,3
198,102,-5.8900,2
198,49,-8.0900,2
198,58,-10.0000,2
198,32,-0.4300,3
198,57,1.9900,3
198,69,-4.8900,3
198,24,-5.3900,2
198,77,-3.9000,3
198,37,0.0000,3
198,45,7.7300,3
198,121,5.7400,3
198,33,-4.9600,3
198,100,0.0000,3
198,62,0.0000,2
198,1,8.6500,3
198,4,3.6900,3
198,10,9.7200,3
198,36,2.7000,2
208,8,1.5200,1
208,54,1.6100,1
208,84,5.4700,3
208,21,5.3000,3
208,105,-3.9600,3
208,104,2.2600,3
199,8,-2.4200,1
199,54,1.4800,1
200,8,-10.0000,1
200,54,-10.0000,1
200,84,-10.0000,3
200,105,-10.0000,3
200,97,-10.0000,3
200,110,-10.0000,3
200,3,10.0000,3
200,21,-10.0000,3
200,95,-10.0000,2
200,2,-10.0000,3
200,113,-10.0000,3
200,4,-10.0000,3
200,1,-10.0000,3
200,86,-10.0000,3
200,66,10.0000,3
200,6,-10.0000,3
200,81,-10.0000,3
200,133,10.0000,2
200,13,-10.0000,3
200,124,-10.0000,2
200,42,-10.0000,3
200,132,-10.0000,2
200,22,-10.0000,3
200,121,-10.0000,2
200,5,10.0000,3
200,7,-10.0000,3
200,103,-10.0000,3
200,123,-10.0000,3
200,130,-10.0000,2
200,135,-10.0000,2
200,11,-10.0000,3
200,134,-10.0000,2
200,116,-10.0000,3
201,8,4.6700,1
201,54,0.0000,1
201,84,1.1400,3
201,21,0.0000,3
201,86,0.4900,3
201,69,1.3600,3
201,105,-1.5200,3
201,50,-0.1800,3
201,116,0.0000,3
201,97,0.6100,3
201,131,3.9400,2
201,133,-1.3800,2
201,85,1.0800,3
201,35,1.6300,3
201,48,0.0000,3
201,93,0.3900,3
201,59,2.0700,3
201,71,2.0300,3
201,70,3.2100,2
201,136,3.9000,2
201,115,-2.2800,3
201,129,1.7500,2
201,134,0.0000,2
201,96,-0.0400,3
201,64,0.0000,3
201,68,1.6300,3
201,22,0.0000,3
202,8,4.0000,1
202,54,7.2600,1
202,107,2.0900,3
202,21,2.6600,3
202,105,4.5700,3
202,36,6.2800,3
202,69,2.2200,3
202,84,4.5700,3
202,39,-2.7400,2
202,73,2.9500,2
202,86,4.0900,3
202,85,3.9600,3
202,110,1.7300,3
202,127,-1.4000,3
202,135,-5.3500,2
202,9,4.9000,3
202,103,4.4500,3
202,133,-5.0200,2
202,47,3.1500,3
202,14,3.1900,3
202,129,-4.6100,2
202,50,4.9800,3
202,18,4.6100,3
202,104,4.9400,3
202,134,-5.5900,2
202,95,4.2900,3
202,44,6.3200,3
202,126,4.4900,3
202,136,-7.5800,2
202,83,7.4200,3
202,51,7.6200,3
203,8,-6.6900,1
203,54,0.0600,1
203,84,3.6800,3
203,21,3.0700,3
203,83,-1.1600,3
203,35,0.7900,3
203,22,-3.4800,3
203,107,3.7600,3
203,36,1.0800,3
203,135,6.5200,2
203,136,-6.8500,2
203,37,-3.8000,3
203,18,-3.1100,3
203,130,-2.7400,2
204,8,2.5500,1
204,54,3.6200,1
204,84,9.9200,3
204,21,-2.9400,3
204,69,-1.8200,3
204,105,-8.7100,3
204,35,4.9300,3
204,116,-5.8400,3
204,136,4.5300,2
204,110,8.3900,3
204,103,5.3200,3
204,9,-1.7100,3
204,47,-9.7500,3
204,18,-5.0100,3
204,127,-9.5200,3
204,22,0.0000,3
204,53,0.0000,3
204,86,-2.6100,3
204,97,2.6100,3
204,98,-4.9700,2
204,135,8.4400,2
204,132,10.0000,2
204,134,8.8800,2
204,133,9.7900,2
204,66,3.1700,3
204,10,5.4700,3
204,131,5.3000,2
204,130,0.0000,2
204,42,2.7100,3
204,13,-3.9100,3
204,62,2.6700,3
204,75,3.5400,3
204,81,2.3300,3
204,6,-2.9800,3
204,63,-9.3900,3
204,129,2.1100,2
204,48,0.0300,3
204,36,3.6600,3
204,50,-3.8100,3
204,51,-4.9500,2
204,7,6.0500,3
204,99,2.0500,3
204,100,2.7300,2
204,118,-10.0000,3
204,27,-10.0000,3
204,68,-6.5200,3
204,3,-8.8900,3
204,2,0.0000,3
205,8,-10.0000,1
205,54,-10.0000,1
205,84,-7.0300,3
205,105,0.0000,3
205,86,-4.0700,3
205,21,-2.8900,3
205,97,-4.4700,3
205,22,-3.2900,3
205,131,-4.1100,2
205,116,-2.1100,3
205,35,0.0000,3
205,99,-2.1500,3
205,133,-2.2000,2
205,48,-3.1700,3
205,91,-1.9900,3
205,68,-0.4500,3
205,106,-1.3400,3
205,39,0.0000,3
205,110,1.5000,3
205,103,-1.9900,3
205,47,0.0000,3
205,61,2.2400,3
205,14,-1.4200,2
205,67,-0.8900,3
205,63,-1.3800,3
205,80,-2.8000,2
205,6,0.0000,2
205,14,-3.4600,3
205,78,0.0000,3
205,120,0.0000,3
206,8,-9.6700,1
206,54,0.8500,1
206,84,-1.0200,3
206,21,1.1400,3
206,83,1.7100,3
206,107,1.6100,3
206,36,1.6500,3
206,37,0.0000,3
206,18,1.3000,3
206,85,1.2000,3
206,77,0.0000,3
206,44,1.0200,3
206,16,0.0000,3
206,62,1.6300,2
206,136,-3.6200,2
206,50,0.0000,3
206,130,-3.3700,2
206,34,-5.1600,3
206,35,-7.3600,3
206,110,0.0000,3
206,103,0.0000,3
206,133,-7.6400,2
207,8,2.5500,1
207,54,1.9300,1
207,84,4.2200,3
207,21,4.0200,3
207,104,5.5900,3
207,93,4.8400,3
207,50,5.6500,3
207,18,2.7700,3
207,109,2.8200,2
207,83,4.1400,3
207,85,4.6600,3
207,44,4.5800,3
207,45,4.9700,3
207,98,6.5000,2
207,129,6.3400,2
207,16,5.3800,3
207,37,6.5200,3
207,130,-1.4500,2
207,135,1.6800,2
207,36,3.0400,3
207,95,2.8000,3
207,107,3.9100,3
207,77,2.6300,3
207,126,4.0400,3
207,51,3.5200,3
207,34,4.0600,3
207,32,-2.8800,3
207,105,1.9000,3
207,86,1.2800,3
207,71,1.3500,3
207,74,0.6600,3
207,113,1.2000,2
207,116,-1.8600,3
207,112,1.6100,3
207,94,0.9300,3
207,122,1.8800,3
207,128,0.0000,3
207,110,1.2000,3
207,136,-2.9200,2
207,133,-2.8900,2
207,35,1.7200,3
207,131,0.3700,2
207,132,1.9300,2
207,9,1.1800,3
207,103,1.4000,3
207,134,1.5500,2
207,80,0.0000,2
207,17,1.4100,2
207,22,2.5700,3
207,102,-2.5300,2
207,48,2.6100,2
207,48,1.9500,3
207,91,2.9200,3
207,38,2.9800,2
207,39,3.4200,3
207,15,3.4600,2
207,99,3.7500,3
207,57,2.8000,2
207,68,4.2200,3
207,106,3.2000,3
207,127,2.9800,3
207,113,-0.2500,3
207,24,2.5900,2
207,96,1.9900,2
207,119,-3.0400,2
207,56,1.0600,2
207,125,0.8300,3
207,123,1.7800,3
